id,MakeText,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,BodyColorText,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,ConsumptionTotalText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText
969.0,BMW-ALPINA,B7 Turbo Limousine,BMW-ALPINA 7 SERIES B7 Turbo Limousine,7 SERIES,7 SERIES B7 Turbo Limousine,"\"Ab MFK\"",schwarz,null,129400,silber mét.,Schaltgetriebe,5,null,Zuzwil,3000,3,1980,Benzin,null,null,300,4,,Limousine
980.0,PORSCHE,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio,911,911 Turbo Cabrio,"\"Ab MFK\"",schwarz,null,21400,silber mét.,Automatik-Getriebe,2,Allrad,Zuzwil,3600,9,2004,Benzin,12.9 l/100km,309 g/km,420,2,,Cabriolet
1034.0,MERCEDES-BENZ,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,E 420,E 420 Avantgarde,"\"Ab MFK\"",schwarz,null,87800,silber mét.,Automat,5,Hinterradantrieb,Zuzwil,4196,11,1996,Benzin,14.3 l/100km,326 g/km,279,4,,Limousine
177.0,MERCEDES-BENZ,CL 500,MERCEDES-BENZ CL 500,CL 500,CL 500,"\"Ab MFK\"",grau,G,75100,blau mét.,Automat,4,Hinterradantrieb,Zuzwil,4966,9,2000,Benzin,13.4 l/100km,320 g/km,306,2,,Coupé
325.0,LAND ROVER,Defender 90 2.4Td4 SW,LAND ROVER Defender 90 2.4Td4 SW,DEFENDER,Defender 90 2.4Td4 SW,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,null,50400,grau mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,2402,2,2011,Diesel,10.0 l/100km,266 g/km,122,3,,Kombi
446.0,FERRARI,F360 Spider,FERRARI F360 Spider,F360,F360 Spider,"\"Ab MFK\"",schwarz,G,58000,rot,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3586,5,2001,Benzin,19.3 l/100km,440 g/km,400,2,,Cabriolet
744.0,JAGUAR,XKR S/C Convertible,JAGUAR XKR S/C Convertible,XK,XKR S/C Convertible,"\"Ab MFK\"",schwarz,G,107100,schwarz mét.,Automat,4,Hinterradantrieb,Zuzwil,3996,4,2000,Benzin,12.5 l/100km,299 g/km,363,2,,Cabriolet
866.0,McLAREN,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,12C,MP4-12C Coupé 3.8 V8,"\"Ab MFK\"",schwarz,G,1200,silber mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,3,2012,Benzin,11.7 l/100km,279 g/km,626,2,,Coupé
294.0,AUDI,R8 Coupé 4.2,AUDI R8 Coupé 4.2,R8,R8 Coupé 4.2,"\"Ab MFK\"",schwarz,G,65000,grau mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4163,6,2007,Benzin,13.6 l/100km,325 g/km,420,2,,Coupé
308.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,14000,grau mét.,Automat,5,Allrad,Zuzwil,4991,6,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
595.0,ASTON MARTIN,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,V8 Vantage,V8 Vantage 4.3,"\"Ab MFK\"",schwarz,G,35500,schwarz,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,4282,2,2007,Benzin,15.0 l/100km,358 g/km,385,2,,Coupé
620.0,OPEL,Vectra 2.8 T V6 Cosmo,OPEL Vectra 2.8 T V6 Cosmo,VECTRA,Vectra 2.8 T V6 Cosmo,"\"Ab MFK\"",schwarz,null,90600,schwarz mét.,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2792,5,2006,Benzin,10.3 l/100km,247 g/km,230,4,,Limousine
778.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,null,schwarz,G,48200,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,11,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
1121.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",beige,null,30100,weiss,Automatik-Getriebe,4,Allrad,Zuzwil,3600,10,2001,Benzin,12.9 l/100km,309 g/km,420,2,,Coupé
1133.0,PORSCHE,Cayenne S,PORSCHE Cayenne S,CAYENNE,Cayenne S,"\"Ab MFK\"",schwarz,null,1000,weiss,Automatik-Getriebe,5,Allrad,Zuzwil,4511,6,2012,Benzin,15.8 l/100km,380 g/km,340,5,,SUV / Geländewagen
512.0,MERCEDES-BENZ,S 600,MERCEDES-BENZ S 600,S 600,S 600,"\"Ab MFK\"",braun,null,62000,schwarz,Automat,4,Hinterradantrieb,Zuzwil,5984,6,1995,Benzin,null,null,394,2,,Coupé
590.0,MASERATI,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,QUATTROPORTE,Quattroporte 4.2 Sport GT,"\"Ab MFK\"",schwarz,G,24300,schwarz,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,10,2006,Benzin,15.8 l/100km,370 g/km,400,4,,Limousine
64.0,HUMMER,H3 3.5 Luxury,HUMMER H3 3.5 Luxury,H3,H3 3.5 Luxury,"\"Ab MFK\"",mehrfarbig,G,127700,blau,Automat,5,Allrad,Zuzwil,3462,1,2006,Benzin,13.9 l/100km,333 g/km,223,5,,SUV / Geländewagen
798.0,MASERATI,Ghibli 2.8 GT,MASERATI Ghibli 2.8 GT,GHIBLI,Ghibli 2.8 GT,"\"Ab MFK\"",beige,null,40600,schwarz mét.,Automat,5,Hinterradantrieb,Zuzwil,2788,3,1996,Benzin,null,null,284,2,,Coupé
938.0,BMW,650i xDrive,BMW 650i xDrive,650,650i xDrive,"\"Ab MFK\"",null,G,5400,silber mét.,Automat sequentiell,4,Allrad,Zuzwil,4395,1,2013,Benzin,9.3 l/100km,217 g/km,450,2,,Cabriolet
18.0,MERCEDES-BENZ,BLACK SERIES (Coupé),MERCEDES-BENZ C 63 AMG BLACK SERIES (Coupé),C 63 AMG,C 63 AMG BLACK SERIES (Coupé),"\"Ab MFK\"",schwarz,null,12100,anthrazit mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,6208,8,2012,Benzin,null,null,517,2,,Coupé
296.0,BENTLEY,Continental GTC 6.0,BENTLEY Continental GTC 6.0,CONTINENTAL,Continental GTC 6.0,"\"Ab MFK\"",mehrfarbig,G,58000,grau mét.,Automat,4,Allrad,Zuzwil,5998,2,2007,Benzin,17.1 l/100km,410 g/km,560,2,,Cabriolet
323.0,VW,Golf 2.0 TSI R 4Motion,VW Golf 2.0 TSI R 4Motion,GOLF,Golf 2.0 TSI R 4Motion,"\"Ab MFK\"",schwarz,G,36300,grau mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,1984,3,2011,Benzin,8.5 l/100km,199 g/km,270,5,,Limousine
48.0,TRIUMPH,MK IV,TRIUMPH Spitfire MK IV,Spitfire,Spitfire MK IV,"\"Ab MFK\"",schwarz,null,38000,blau,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1295,3,1974,Benzin,null,null,60,2,,Cabriolet
527.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",schwarz,G,45300,schwarz,Automat,2,Hinterradantrieb,Zuzwil,5513,6,2003,Benzin,14.4 l/100km,346 g/km,500,2,,Cabriolet
636.0,AUDI,A4 Avant 3.0 V6 quattro,AUDI A4 Avant 3.0 V6 quattro,A4,A4 Avant 3.0 V6 quattro,null,schwarz,null,66100,schwarz mét.,Automatik-Getriebe,5,Allrad,Zuzwil,2976,7,2004,Benzin,11.3 l/100km,271 g/km,220,5,,Kombi
790.0,MERCEDES-BENZ,S 320,MERCEDES-BENZ S 320,S 320,S 320,"\"Ab MFK\"",beige,G,73700,schwarz mét.,Automat,5,Hinterradantrieb,Zuzwil,3199,3,1999,Benzin,11.5 l/100km,276 g/km,224,4,,Limousine
877.0,FERRARI,456M GT,FERRARI 456M GT,456,456M GT,"\"Ab MFK\"",beige,G,35000,silber mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,5474,3,2000,Benzin,22.0 l/100km,495 g/km,442,2,,Coupé
1138.0,JAGUAR,XKR S/C,JAGUAR XKR S/C,XK,XKR S/C,"\"Ab MFK\"",beige,G,103000,weiss,Automat,4,Hinterradantrieb,Zuzwil,3996,11,1999,Benzin,12.5 l/100km,299 g/km,363,2,,Coupé
265.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",anthrazit,G,20000,grau,Automat,2,Hinterradantrieb,Zuzwil,5513,3,2004,Benzin,14.4 l/100km,346 g/km,500,2,,Cabriolet
540.0,FERRARI,null,FERRARI F40 / F50,F40 / F50,F40 / F50,null,null,null,7000,schwarz,Schaltgetriebe,2,Hinterradantrieb,Sursee,2935,2,1989,null,null,null,478,2,,Coupé
731.0,MERCEDES-BENZ,SLS 63 AMG,MERCEDES-BENZ SLS 63 AMG,SLS 63,SLS 63 AMG,"\"Direkt-/Parallelimport\"",mehrfarbig,G,23000,schwarz mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,6208,7,2011,Benzin,13.2 l/100km,308 g/km,571,2,,Coupé
864.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",grau,null,82100,silber mét.,Automatik-Getriebe,4,Allrad,Zuzwil,3600,2,2001,Benzin,12.9 l/100km,309 g/km,420,2,,Coupé
902.0,MERCEDES-BENZ,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde,E 430,E 430 Avantgarde,"\"Ab MFK\"",grau,null,48500,silber mét.,Automat,5,Hinterradantrieb,Zuzwil,4266,6,1998,Benzin,13.9 l/100km,320 g/km,279,4,,Limousine
10.0,LAMBORGHINI,Espada GT 400 Serie 3,LAMBORGHINI Espada GT 400 Serie 3,,Espada GT 400 Serie 3,"\"Ab MFK\"",schwarz,null,48000,anthrazit mét.,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3929,4,1973,Benzin,null,null,350,2,,Coupé
248.0,MASERATI,Spyder GT,MASERATI Spyder GT,SPYDER GT,Spyder GT,"\"Ab MFK\"",anthrazit,G,63000,grau,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4244,5,2002,Benzin,17.5 l/100km,400 g/km,390,2,,Cabriolet
259.0,LANCIA,Delta HF Integrale Evo,LANCIA Delta HF Integrale Evo,DELTA,Delta HF Integrale Evo,"\"Ab MFK\"",mehrfarbig,null,155000,grau,Schaltgetriebe manuell,5,Allrad,Zuzwil,1994,2,1992,Benzin,null,null,177,5,,Limousine
364.0,LOTUS,HKT,LOTUS Super Seven HKT,Super Seven,Super Seven HKT,"\"Ab MFK\"",schwarz,null,26800,grau mét.,null,0,null,Zuzwil,1781,9,2002,Benzin,null,null,225,0,,Cabriolet
534.0,BMW,750iL,BMW 750iL,750,750iL,"\"Ab MFK\"",schwarz,null,111900,schwarz,Automat,5,Hinterradantrieb,Zuzwil,5377,1,1995,Benzin,14.2 l/100km,338 g/km,327,4,,Limousine
689.0,MERCEDES-BENZ,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,SLK 200,SLK 200 Kompressor,null,schwarz,null,300,schwarz mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,1796,10,2007,Benzin,9.1 l/100km,218 g/km,163,2,,Cabriolet
963.0,PORSCHE,Cayenne Turbo S,PORSCHE Cayenne Turbo S,CAYENNE,Cayenne Turbo S,"\"Ab MFK\"",schwarz,G,400,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4511,5,2007,Benzin,15.7 l/100km,378 g/km,521,5,,SUV / Geländewagen
337.0,BMW,740i,BMW 740i,740,740i,"\"Ab MFK\"",beige,null,89200,grau mét.,Automat,5,Hinterradantrieb,Zuzwil,3980,11,1995,Benzin,null,null,286,4,,Limousine
470.0,BENTLEY,Turbo,BENTLEY Mulsanne Turbo,Mulsanne,Mulsanne Turbo,"\"Ab MFK\"",grün,null,101500,rot,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,6750,9,1986,Benzin,null,null,300,4,,Limousine
665.0,AUDI,S5 Coupé 4.2 FSI quattro,AUDI S5 Coupé 4.2 FSI quattro,S5,S5 Coupé 4.2 FSI quattro,"\"Ab MFK\"",schwarz,G,67700,schwarz mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,4163,5,2008,Benzin,12.4 l/100km,298 g/km,353,2,,Coupé
916.0,BMW,tii,BMW 2002 tii,2002,2002 tii,"\"Ab MFK\"",mehrfarbig,null,93500,silber mét.,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,1990,4,1974,Benzin,null,null,133,2,,Limousine
1002.0,DATSUN,SPORTS 2000,DATSUN SPORTS 2000,,SPORTS 2000,"\"Ab MFK\"",schwarz,null,23300,silber mét.,null,2,null,Zuzwil,2000,7,1969,Benzin,null,null,143,2,,Cabriolet
1030.0,MERCEDES-BENZ,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,G,52400,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5439,10,2002,Benzin,12.9 l/100km,310 g/km,476,4,,Limousine
1040.0,PORSCHE,911 GT2,PORSCHE 911 GT2,911,911 GT2,null,schwarz,G,49900,silber mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,11,2001,Benzin,12.9 l/100km,309 g/km,462,2,,Coupé
1134.0,ROLLS-ROYCE,Phantom 6.7 V12,ROLLS-ROYCE Phantom 6.7 V12,PHANTOM,Phantom 6.7 V12,"\"Ab MFK\"",beige,G,56000,weiss,Automat,5,Hinterradantrieb,Zuzwil,6749,1,2004,Benzin,15.9 l/100km,385 g/km,460,4,,Limousine
295.0,MERCEDES-BENZ,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,CLK 63 AMG,CLK 63 AMG Black Series,"\"Ab MFK\"",schwarz,G,36000,grau mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,6209,7,2008,Benzin,15.3 l/100km,369 g/km,507,2,,Coupé
405.0,FERRARI,Mondial 3.4 T,FERRARI Mondial 3.4 T,MONDIAL,Mondial 3.4 T,"\"Ab MFK\"",braun,null,56500,grün mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3402,5,1992,Benzin,null,null,286,2,,Coupé
830.0,SMART,Fortwo passion,SMART Fortwo passion,FORTWO,Fortwo passion,"\"Ab MFK\"",schwarz,F,165000,schwarz mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,698,7,2003,Benzin,5.3 l/100km,127 g/km,61,3,,Cabriolet
846.0,NISSAN,200 SX 1.8 16V Turbo,NISSAN 200 SX 1.8 16V Turbo,200 SX,200 SX 1.8 16V Turbo,"\"Ab MFK\"",mehrfarbig,null,162900,silber,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1808,6,1990,Benzin,null,null,169,3,,Coupé
867.0,BMW,735i,BMW 735i,735,735i,"\"Ab MFK\"",schwarz,null,33900,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,3498,8,1999,Benzin,12.1 l/100km,291 g/km,238,4,,Limousine
1033.0,PORSCHE,911 GT3,PORSCHE 911 GT3,911,911 GT3,"\"Ab MFK\"",schwarz,null,77000,silber mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,1,2000,Benzin,12.9 l/100km,320 g/km,360,2,,Coupé
29.0,GIOTTILINE,Therry T22,GIOTTILINE Therry T22,,Therry T22,"\"Ab MFK\"",mehrfarbig,null,200,anthrazit mét.,Schaltgetriebe,4,Vorderradantrieb,Zuzwil,2198,4,2014,Diesel,null,null,131,0,,Wohnkabine
433.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,G,47500,grün mét.,Schaltgetriebe manuell,4,Allrad,Zuzwil,3600,1,2004,Benzin,12.9 l/100km,309 g/km,610,2,,Coupé
730.0,ROLLS-ROYCE,III,ROLLS-ROYCE CORNICHE III,CORNICHE,CORNICHE III,"\"Ab MFK\"",beige,null,47100,schwarz mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,6749,6,1990,Benzin,null,null,218,2,,Cabriolet
781.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",anthrazit,G,45200,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,5439,2,2003,Benzin,14.2 l/100km,340 g/km,500,2,,Cabriolet
104.0,AUDI,RS4 Avant quattro,AUDI RS4 Avant quattro,RS4,RS4 Avant quattro,"\"Ab MFK\"",schwarz,G,57500,blau mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,2671,7,2001,Benzin,12.0 l/100km,288 g/km,380,5,,Kombi
14.0,AUDI,Cabriolet 2.8 E,AUDI Cabriolet 2.8 E,Cabriolet,Cabriolet 2.8 E,"\"Ab MFK\"",mehrfarbig,null,120200,anthrazit mét.,Automat,4,Vorderradantrieb,Zuzwil,2771,7,1996,Benzin,11.4 l/100km,254 g/km,174,2,,Cabriolet
267.0,AUSTIN-HEALEY,100/Six BN6 Roadster,AUSTIN-HEALEY 100/Six BN6 Roadster,,100/Six BN6 Roadster,"\"Ab MFK\"",schwarz,null,16900,grau,Schaltgetriebe manuell,2,Hinterradantrieb,Safenwil,2912,1,1959,Benzin,null,null,130,2,,Cabriolet
71.0,MERCEDES-BENZ,McLaren Coupé,MERCEDES-BENZ SLR McLaren Coupé,SLR,SLR McLaren Coupé,"\"Ab MFK\"",rot,null,26400,blau,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5439,1,2005,Benzin,null,null,626,2,,Coupé
817.0,PORSCHE,GT3 CUP,PORSCHE 911 GT3 CUP,911,911 GT3 CUP,"\"Ab MFK\", \"Tuning\"",null,null,7000,schwarz mét.,Schaltgetriebe,0,null,Zuzwil,3600,5,2000,Benzin,null,null,370,2,,Coupé
827.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",anthrazit,G,96400,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,5513,3,2004,Benzin,14.4 l/100km,346 g/km,500,2,,Cabriolet
1014.0,ALFA ROMEO,Coupé,ALFA ROMEO 8C Coupé,8C,8C Coupé,null,schwarz,null,37000,silber mét.,Automatik-Getriebe,0,Hinterradantrieb,Zuzwil,4691,3,2008,null,null,null,450,2,,Coupé
37.0,LAMBORGHINI,Murciélago 6.2 Roadster,LAMBORGHINI Murciélago 6.2 Roadster,MURCIÉLAGO,Murciélago 6.2 Roadster,"\"Ab MFK\"",rot,G,16200,anthrazit mét.,Automatik-Getriebe,2,Allrad,Zuzwil,6192,1,2006,Benzin,21.5 l/100km,500 g/km,580,2,,Cabriolet
481.0,JAGUAR,XJR 4.0 V8 S/C,JAGUAR XJR 4.0 V8 S/C,XJ,XJR 4.0 V8 S/C,"\"Ab MFK\"",schwarz,G,95100,rot,Automat,5,Hinterradantrieb,Zuzwil,3996,1,2001,Benzin,12.6 l/100km,305 g/km,363,4,,Limousine
519.0,VOLVO,S40 2.0 T,VOLVO S40 2.0 T,S40,S40 2.0 T,"\"Ab MFK\"",anthrazit,null,107000,schwarz,Automat,5,Vorderradantrieb,Zuzwil,1948,5,1999,Benzin,9.9 l/100km,236 g/km,160,4,,Limousine
739.0,BENTLEY,Continental GTC 6.0,BENTLEY Continental GTC 6.0,CONTINENTAL,Continental GTC 6.0,"\"Ab MFK\"",schwarz,G,76200,schwarz mét.,Automat,4,Allrad,Zuzwil,5998,6,2009,Benzin,16.6 l/100km,396 g/km,560,2,,Cabriolet
958.0,LAMBORGHINI,Murciélago LP670-4 SV Cpé,LAMBORGHINI Murciélago LP670-4 SV Cpé,MURCIÉLAGO,Murciélago LP670-4 SV Cpé,"\"Ab MFK\"",schwarz,G,20800,silber mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,6496,5,2010,Benzin,20.6 l/100km,480 g/km,670,2,,Coupé
1053.0,TOYOTA,FJ 40,TOYOTA LAND CRUISER FJ 40,LAND CRUISER,LAND CRUISER FJ 40,"\"Ab MFK\"",grau,null,5000,silber mét.,Schaltgetriebe manuell,2,Allrad,Zuzwil,4228,2,1982,Benzin,null,null,135,3,,SUV / Geländewagen
1114.0,RENAULT,Alpine V6 Turbo,RENAULT Alpine V6 Turbo,ALPINE,Alpine V6 Turbo,"\"Ab MFK\"",grau,null,98600,weiss,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2457,4,1988,Benzin,null,null,185,2,,Coupé
402.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",grau,G,42500,grün mét.,Automat,5,Allrad,Zuzwil,4991,10,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
546.0,BMW,530i Touring,BMW 530i Touring,530,530i Touring,"\"Ab MFK\"",null,null,120900,schwarz,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2979,5,2001,Benzin,9.9 l/100km,238 g/km,231,5,,Kombi
556.0,MERCEDES-BENZ,SL 320,MERCEDES-BENZ SL 320,SL 320,SL 320,"\"Ab MFK\"",schwarz,null,70900,schwarz,Automat,2,Hinterradantrieb,Zuzwil,3199,1,1999,Benzin,13.4 l/100km,317 g/km,231,2,,Cabriolet
735.0,BMW,X5 4.6is,BMW X5 4.6is,X5,X5 4.6is,"\"Ab MFK\"",schwarz,G,21800,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,4619,6,2003,Benzin,14.9 l/100km,356 g/km,347,5,,SUV / Geländewagen
839.0,FERRARI,Daytona Plexiglas,FERRARI 365 Daytona Plexiglas,365,365 Daytona Plexiglas,null,schwarz,null,8000,silber,null,2,null,Sursee,4390,9,1970,Benzin,null,null,352,2,,Coupé
1013.0,MERCEDES-BENZ,300SL Roadster,MERCEDES-BENZ 300SL Roadster,,300SL Roadster,null,braun,null,1000,silber mét.,null,2,null,Sursee,2995,3,1960,Benzin,null,null,215,2,,Cabriolet
1137.0,RENAULT,Espace 2.0 T Privilège,RENAULT Espace 2.0 T Privilège,ESPACE,Espace 2.0 T Privilège,"\"Ab MFK\"",null,null,145000,weiss,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,1998,3,2004,Benzin,9.7 l/100km,232 g/km,163,5,,Kompaktvan / Minivan
146.0,BMW,Turbo,BMW 2002 Turbo,2002,2002 Turbo,"\"Ab MFK\"",schwarz,null,7990,blau mét.,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,1990,1,1974,Benzin,null,null,180,2,,Limousine
183.0,BMW-ALPINA,B7 Turbo Coupé,BMW-ALPINA 7 SERIES B7 Turbo Coupé,7 SERIES,7 SERIES B7 Turbo Coupé,null,schwarz,null,150200,blau mét.,Schaltgetriebe,4,null,Zuzwil,2986,4,1984,Benzin,null,null,300,2,,Coupé
274.0,TOYOTA,Celica 2800 i Supra,TOYOTA Celica 2800 i Supra,CELICA,Celica 2800 i Supra,"\"Ab MFK\"",grau,null,158000,grau mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,2759,3,1983,Benzin,null,null,170,3,,Coupé
493.0,MERCEDES-BENZ,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,E 420,E 420 Avantgarde,"\"Ab MFK\"",grau,null,132600,rot,Automat,5,Hinterradantrieb,Zuzwil,4196,5,1996,Benzin,14.3 l/100km,326 g/km,279,4,,Limousine
203.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",grau,G,60000,bordeaux mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,4,2004,Benzin,12.0 l/100km,288 g/km,335,4,,Limousine
219.0,DAEWOO,Tacuma 2000i CDX,DAEWOO Tacuma 2000i CDX,TACUMA,Tacuma 2000i CDX,"\"Ab MFK\"",grau,G,103000,gelb,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1998,10,2003,Benzin,9.0 l/100km,236 g/km,121,5,,Kompaktvan / Minivan
439.0,PORSCHE,GT3 CUP Rennwagen,PORSCHE 911 GT3 CUP Rennwagen,911,911 GT3 CUP Rennwagen,"\"Rennwagen\"",null,null,5000,orange mét.,Automatik-Getriebe,1,Hinterradantrieb,Zuzwil,3600,1,2007,Benzin,null,null,415,2,,Coupé
568.0,MASERATI,Quattroporte 4.2,MASERATI Quattroporte 4.2,QUATTROPORTE,Quattroporte 4.2,"\"Ab MFK\"",blau,G,56600,schwarz,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,7,2004,Benzin,15.8 l/100km,null,400,4,,Limousine
918.0,BENTLEY,Arnage Green Label,BENTLEY Arnage Green Label,ARNAGE,Arnage Green Label,"\"Ab MFK\"",beige,G,85700,silber mét.,Automat,5,Hinterradantrieb,Zuzwil,4398,6,1999,Benzin,19.9 l/100km,390 g/km,354,4,,Limousine
961.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,91000,silber mét.,Automat,5,Allrad,Zuzwil,4398,12,2001,Benzin,13.9 l/100km,335 g/km,286,5,,SUV / Geländewagen
1032.0,BMW,645i,BMW 645i,645,645i,"\"Ab MFK\"",schwarz,null,79100,silber mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,4398,1,2004,Benzin,11.7 l/100km,283 g/km,333,2,,Coupé
1071.0,JAGUAR,D-Type XKD525,JAGUAR D-Type XKD525,,D-Type XKD525,null,beige,null,5300,violett mét.,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3442,7,1956,Benzin,null,null,256,2,,Coupé
1097.0,FERRARI,599 GTB,FERRARI 599 GTB,599,599 GTB,"\"Ab MFK\"",beige,G,22000,weiss,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,5999,4,2007,Benzin,21.3 l/100km,490 g/km,620,2,,Coupé
400.0,NSU,TT,NSU TT,,TT,"\"Ab MFK\"",schwarz,null,10352,grün mét.,Schaltgetriebe,5,null,Zuzwil,1177,8,1972,Benzin,null,null,65,2,,Limousine
440.0,LAMBORGHINI,SV-R Race,LAMBORGHINI DIABLO SV-R Race,DIABLO,DIABLO SV-R Race,null,null,null,7000,orange mét.,Schaltgetriebe,1,Allrad,Porrentruy,5707,0,1996,Benzin,null,null,0,2,,Coupé
883.0,RENAULT,Spider 2.0 16V TURBO,RENAULT Spider 2.0 16V TURBO,SPORT SPIDER,Spider 2.0 16V TURBO,null,schwarz,null,23500,silber mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1998,6,1997,Benzin,8.7 l/100km,null,200,2,,Cabriolet
196.0,MERCEDES-BENZ,S 320,MERCEDES-BENZ S 320,S 320,S 320,"\"Ab MFK\"",anthrazit,G,14100,bordeaux,Automat,5,Hinterradantrieb,Zuzwil,3199,6,2000,Benzin,11.5 l/100km,276 g/km,224,4,,Limousine
