id,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText,color,transmissionType,make,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
723.0,Challenge GT3 LOOK,FERRARI F430 Challenge GT3 LOOK,F430,F430 Challenge GT3 LOOK,"\"Rennwagen\"",schwarz,null,5000,Automatik-Getriebe,0,Hinterradantrieb,Zuzwil,4300,6,2008,Benzin,null,489,2,,Coupé,black met.,null,Ferrari,null,
9.0,Elise,LOTUS Elise,ELISE,Elise,"\"Ab MFK\"",anthrazit,G,38200,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1796,10,2003,Benzin,183 g/km,120,2,,Cabriolet,anthrazit met.,manual,Lotus,7.7,l/100km
1128.0,Turbo 16V,PEUGEOT 205 Turbo 16V,205,205 Turbo 16V,"\"Ab MFK\"",schwarz,null,58950,Schaltgetriebe,2,Allrad,Zuzwil,1775,11,1984,Benzin,null,200,3,,Coupé,white,manual,Peugeot,null,
482.0,Arnage T,BENTLEY Arnage T,ARNAGE,Arnage T,"\"Ab MFK\"",braun,G,62000,Automat,5,Hinterradantrieb,Zuzwil,6761,5,2002,Benzin,495 g/km,457,4,,Limousine,red,automatic,Bentley,20.6,l/100km
584.0,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,E 50 AMG,E 50 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,70700,Automat,5,Hinterradantrieb,Zuzwil,4973,3,1997,Benzin,315 g/km,347,4,,Limousine,black,automatic,Mercedes-benz,13.5,l/100km
700.0,ML 430,MERCEDES-BENZ ML 430,ML 430,ML 430,"\"Ab MFK\"",schwarz,G,16000,Automat,5,Allrad,Zuzwil,4266,4,2001,Benzin,345 g/km,272,5,,SUV / Geländewagen,black met.,automatic,Mercedes-benz,14.4,l/100km
12.0,X5 4.6is,BMW X5 4.6is,X5,X5 4.6is,"\"Ab MFK\"",schwarz,G,26500,Automat sequentiell,5,Allrad,Zuzwil,4619,11,2002,Benzin,356 g/km,347,5,,SUV / Geländewagen,anthrazit met.,null,Bmw,14.9,l/100km
377.0,E 420 Elégance,MERCEDES-BENZ E 420 Elégance,E 420,E 420 Elégance,"\"Ab MFK\"",beige,null,44000,Automat,5,Hinterradantrieb,Zuzwil,4196,10,1997,Benzin,326 g/km,279,5,,Kombi,green,automatic,Mercedes-benz,14.3,l/100km
812.0,911 GT2,PORSCHE 911 GT2,911,911 GT2,"\"Ab MFK\", \"Tuning\"",schwarz,G,38200,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,5,2002,Benzin,309 g/km,462,2,,Coupé,black met.,manual,Porsche,12.9,l/100km
969.0,B7 Turbo Limousine,BMW-ALPINA 7 SERIES B7 Turbo Limousine,7 SERIES,7 SERIES B7 Turbo Limousine,"\"Ab MFK\"",schwarz,null,129400,Schaltgetriebe,5,null,Zuzwil,3000,3,1980,Benzin,null,300,4,,Limousine,silver met.,manual,Bmw-alpina,null,
980.0,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio,911,911 Turbo Cabrio,"\"Ab MFK\"",schwarz,null,21400,Automatik-Getriebe,2,Allrad,Zuzwil,3600,9,2004,Benzin,309 g/km,420,2,,Cabriolet,silver met.,null,Porsche,12.9,l/100km
1034.0,E 420 Avantgarde,MERCEDES-BENZ E 420 Avantgarde,E 420,E 420 Avantgarde,"\"Ab MFK\"",schwarz,null,87800,Automat,5,Hinterradantrieb,Zuzwil,4196,11,1996,Benzin,326 g/km,279,4,,Limousine,silver met.,automatic,Mercedes-benz,14.3,l/100km
177.0,CL 500,MERCEDES-BENZ CL 500,CL 500,CL 500,"\"Ab MFK\"",grau,G,75100,Automat,4,Hinterradantrieb,Zuzwil,4966,9,2000,Benzin,320 g/km,306,2,,Coupé,blue met.,automatic,Mercedes-benz,13.4,l/100km
325.0,Defender 90 2.4Td4 SW,LAND ROVER Defender 90 2.4Td4 SW,DEFENDER,Defender 90 2.4Td4 SW,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,null,50400,Schaltgetriebe manuell,4,Allrad,Zuzwil,2402,2,2011,Diesel,266 g/km,122,3,,Kombi,gray met.,manual,Land rover,10.0,l/100km
446.0,F360 Spider,FERRARI F360 Spider,F360,F360 Spider,"\"Ab MFK\"",schwarz,G,58000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3586,5,2001,Benzin,440 g/km,400,2,,Cabriolet,red,automatic,Ferrari,19.3,l/100km
744.0,XKR S/C Convertible,JAGUAR XKR S/C Convertible,XK,XKR S/C Convertible,"\"Ab MFK\"",schwarz,G,107100,Automat,4,Hinterradantrieb,Zuzwil,3996,4,2000,Benzin,299 g/km,363,2,,Cabriolet,black met.,automatic,Jaguar,12.5,l/100km
866.0,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,12C,MP4-12C Coupé 3.8 V8,"\"Ab MFK\"",schwarz,G,1200,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,3,2012,Benzin,279 g/km,626,2,,Coupé,silver met.,automatic,Mclaren,11.7,l/100km
294.0,R8 Coupé 4.2,AUDI R8 Coupé 4.2,R8,R8 Coupé 4.2,"\"Ab MFK\"",schwarz,G,65000,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4163,6,2007,Benzin,325 g/km,420,2,,Coupé,gray met.,automatic,Audi,13.6,l/100km
308.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,14000,Automat,5,Allrad,Zuzwil,4991,6,2008,Benzin,333 g/km,580,5,,Kombi,gray met.,automatic,Audi,14.0,l/100km
595.0,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,V8 Vantage,V8 Vantage 4.3,"\"Ab MFK\"",schwarz,G,35500,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,4282,2,2007,Benzin,358 g/km,385,2,,Coupé,black,manual,Aston martin,15.0,l/100km
620.0,Vectra 2.8 T V6 Cosmo,OPEL Vectra 2.8 T V6 Cosmo,VECTRA,Vectra 2.8 T V6 Cosmo,"\"Ab MFK\"",schwarz,null,90600,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2792,5,2006,Benzin,247 g/km,230,4,,Limousine,black met.,null,Opel,10.3,l/100km
778.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,null,schwarz,G,48200,Automat sequentiell,5,Allrad,Zuzwil,4991,11,2008,Benzin,333 g/km,580,5,,Kombi,black met.,null,Audi,14.0,l/100km
1121.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",beige,null,30100,Automatik-Getriebe,4,Allrad,Zuzwil,3600,10,2001,Benzin,309 g/km,420,2,,Coupé,white,null,Porsche,12.9,l/100km
1133.0,Cayenne S,PORSCHE Cayenne S,CAYENNE,Cayenne S,"\"Ab MFK\"",schwarz,null,1000,Automatik-Getriebe,5,Allrad,Zuzwil,4511,6,2012,Benzin,380 g/km,340,5,,SUV / Geländewagen,white,null,Porsche,15.8,l/100km
512.0,S 600,MERCEDES-BENZ S 600,S 600,S 600,"\"Ab MFK\"",braun,null,62000,Automat,4,Hinterradantrieb,Zuzwil,5984,6,1995,Benzin,null,394,2,,Coupé,black,automatic,Mercedes-benz,null,
590.0,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,QUATTROPORTE,Quattroporte 4.2 Sport GT,"\"Ab MFK\"",schwarz,G,24300,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,10,2006,Benzin,370 g/km,400,4,,Limousine,black,automatic,Maserati,15.8,l/100km
64.0,H3 3.5 Luxury,HUMMER H3 3.5 Luxury,H3,H3 3.5 Luxury,"\"Ab MFK\"",mehrfarbig,G,127700,Automat,5,Allrad,Zuzwil,3462,1,2006,Benzin,333 g/km,223,5,,SUV / Geländewagen,blue,automatic,Hummer,13.9,l/100km
798.0,Ghibli 2.8 GT,MASERATI Ghibli 2.8 GT,GHIBLI,Ghibli 2.8 GT,"\"Ab MFK\"",beige,null,40600,Automat,5,Hinterradantrieb,Zuzwil,2788,3,1996,Benzin,null,284,2,,Coupé,black met.,automatic,Maserati,null,
938.0,650i xDrive,BMW 650i xDrive,650,650i xDrive,"\"Ab MFK\"",null,G,5400,Automat sequentiell,4,Allrad,Zuzwil,4395,1,2013,Benzin,217 g/km,450,2,,Cabriolet,silver met.,null,Bmw,9.3,l/100km
18.0,BLACK SERIES (Coupé),MERCEDES-BENZ C 63 AMG BLACK SERIES (Coupé),C 63 AMG,C 63 AMG BLACK SERIES (Coupé),"\"Ab MFK\"",schwarz,null,12100,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,6208,8,2012,Benzin,null,517,2,,Coupé,anthrazit met.,null,Mercedes-benz,null,
296.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,CONTINENTAL,Continental GTC 6.0,"\"Ab MFK\"",mehrfarbig,G,58000,Automat,4,Allrad,Zuzwil,5998,2,2007,Benzin,410 g/km,560,2,,Cabriolet,gray met.,automatic,Bentley,17.1,l/100km
323.0,Golf 2.0 TSI R 4Motion,VW Golf 2.0 TSI R 4Motion,GOLF,Golf 2.0 TSI R 4Motion,"\"Ab MFK\"",schwarz,G,36300,Schaltgetriebe manuell,5,Allrad,Zuzwil,1984,3,2011,Benzin,199 g/km,270,5,,Limousine,gray met.,manual,Vw,8.5,l/100km
48.0,MK IV,TRIUMPH Spitfire MK IV,Spitfire,Spitfire MK IV,"\"Ab MFK\"",schwarz,null,38000,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1295,3,1974,Benzin,null,60,2,,Cabriolet,blue,manual,Triumph,null,
527.0,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",schwarz,G,45300,Automat,2,Hinterradantrieb,Zuzwil,5513,6,2003,Benzin,346 g/km,500,2,,Cabriolet,black,automatic,Mercedes-benz,14.4,l/100km
636.0,A4 Avant 3.0 V6 quattro,AUDI A4 Avant 3.0 V6 quattro,A4,A4 Avant 3.0 V6 quattro,null,schwarz,null,66100,Automatik-Getriebe,5,Allrad,Zuzwil,2976,7,2004,Benzin,271 g/km,220,5,,Kombi,black met.,null,Audi,11.3,l/100km
790.0,S 320,MERCEDES-BENZ S 320,S 320,S 320,"\"Ab MFK\"",beige,G,73700,Automat,5,Hinterradantrieb,Zuzwil,3199,3,1999,Benzin,276 g/km,224,4,,Limousine,black met.,automatic,Mercedes-benz,11.5,l/100km
877.0,456M GT,FERRARI 456M GT,456,456M GT,"\"Ab MFK\"",beige,G,35000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,5474,3,2000,Benzin,495 g/km,442,2,,Coupé,silver met.,manual,Ferrari,22.0,l/100km
1138.0,XKR S/C,JAGUAR XKR S/C,XK,XKR S/C,"\"Ab MFK\"",beige,G,103000,Automat,4,Hinterradantrieb,Zuzwil,3996,11,1999,Benzin,299 g/km,363,2,,Coupé,white,automatic,Jaguar,12.5,l/100km
265.0,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",anthrazit,G,20000,Automat,2,Hinterradantrieb,Zuzwil,5513,3,2004,Benzin,346 g/km,500,2,,Cabriolet,gray,automatic,Mercedes-benz,14.4,l/100km
540.0,null,FERRARI F40 / F50,F40 / F50,F40 / F50,null,null,null,7000,Schaltgetriebe,2,Hinterradantrieb,Sursee,2935,2,1989,null,null,478,2,,Coupé,black,manual,Ferrari,null,
731.0,SLS 63 AMG,MERCEDES-BENZ SLS 63 AMG,SLS 63,SLS 63 AMG,"\"Direkt-/Parallelimport\"",mehrfarbig,G,23000,Automat sequentiell,2,Hinterradantrieb,Zuzwil,6208,7,2011,Benzin,308 g/km,571,2,,Coupé,black met.,null,Mercedes-benz,13.2,l/100km
864.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",grau,null,82100,Automatik-Getriebe,4,Allrad,Zuzwil,3600,2,2001,Benzin,309 g/km,420,2,,Coupé,silver met.,null,Porsche,12.9,l/100km
902.0,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde,E 430,E 430 Avantgarde,"\"Ab MFK\"",grau,null,48500,Automat,5,Hinterradantrieb,Zuzwil,4266,6,1998,Benzin,320 g/km,279,4,,Limousine,silver met.,automatic,Mercedes-benz,13.9,l/100km
10.0,Espada GT 400 Serie 3,LAMBORGHINI Espada GT 400 Serie 3,,Espada GT 400 Serie 3,"\"Ab MFK\"",schwarz,null,48000,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3929,4,1973,Benzin,null,350,2,,Coupé,anthrazit met.,manual,Lamborghini,null,
248.0,Spyder GT,MASERATI Spyder GT,SPYDER GT,Spyder GT,"\"Ab MFK\"",anthrazit,G,63000,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4244,5,2002,Benzin,400 g/km,390,2,,Cabriolet,gray,null,Maserati,17.5,l/100km
259.0,Delta HF Integrale Evo,LANCIA Delta HF Integrale Evo,DELTA,Delta HF Integrale Evo,"\"Ab MFK\"",mehrfarbig,null,155000,Schaltgetriebe manuell,5,Allrad,Zuzwil,1994,2,1992,Benzin,null,177,5,,Limousine,gray,manual,Lancia,null,
364.0,HKT,LOTUS Super Seven HKT,Super Seven,Super Seven HKT,"\"Ab MFK\"",schwarz,null,26800,null,0,null,Zuzwil,1781,9,2002,Benzin,null,225,0,,Cabriolet,gray met.,null,Lotus,null,
534.0,750iL,BMW 750iL,750,750iL,"\"Ab MFK\"",schwarz,null,111900,Automat,5,Hinterradantrieb,Zuzwil,5377,1,1995,Benzin,338 g/km,327,4,,Limousine,black,automatic,Bmw,14.2,l/100km
689.0,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,SLK 200,SLK 200 Kompressor,null,schwarz,null,300,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,1796,10,2007,Benzin,218 g/km,163,2,,Cabriolet,black met.,null,Mercedes-benz,9.1,l/100km
963.0,Cayenne Turbo S,PORSCHE Cayenne Turbo S,CAYENNE,Cayenne Turbo S,"\"Ab MFK\"",schwarz,G,400,Automat sequentiell,5,Allrad,Zuzwil,4511,5,2007,Benzin,378 g/km,521,5,,SUV / Geländewagen,silver met.,null,Porsche,15.7,l/100km
337.0,740i,BMW 740i,740,740i,"\"Ab MFK\"",beige,null,89200,Automat,5,Hinterradantrieb,Zuzwil,3980,11,1995,Benzin,null,286,4,,Limousine,gray met.,automatic,Bmw,null,
470.0,Turbo,BENTLEY Mulsanne Turbo,Mulsanne,Mulsanne Turbo,"\"Ab MFK\"",grün,null,101500,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,6750,9,1986,Benzin,null,300,4,,Limousine,red,null,Bentley,null,
665.0,S5 Coupé 4.2 FSI quattro,AUDI S5 Coupé 4.2 FSI quattro,S5,S5 Coupé 4.2 FSI quattro,"\"Ab MFK\"",schwarz,G,67700,Schaltgetriebe manuell,4,Allrad,Zuzwil,4163,5,2008,Benzin,298 g/km,353,2,,Coupé,black met.,manual,Audi,12.4,l/100km
916.0,tii,BMW 2002 tii,2002,2002 tii,"\"Ab MFK\"",mehrfarbig,null,93500,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,1990,4,1974,Benzin,null,133,2,,Limousine,silver met.,manual,Bmw,null,
1002.0,SPORTS 2000,DATSUN SPORTS 2000,,SPORTS 2000,"\"Ab MFK\"",schwarz,null,23300,null,2,null,Zuzwil,2000,7,1969,Benzin,null,143,2,,Cabriolet,silver met.,null,Datsun,null,
1030.0,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,G,52400,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5439,10,2002,Benzin,310 g/km,476,4,,Limousine,silver met.,null,Mercedes-benz,12.9,l/100km
1040.0,911 GT2,PORSCHE 911 GT2,911,911 GT2,null,schwarz,G,49900,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,11,2001,Benzin,309 g/km,462,2,,Coupé,silver met.,manual,Porsche,12.9,l/100km
1134.0,Phantom 6.7 V12,ROLLS-ROYCE Phantom 6.7 V12,PHANTOM,Phantom 6.7 V12,"\"Ab MFK\"",beige,G,56000,Automat,5,Hinterradantrieb,Zuzwil,6749,1,2004,Benzin,385 g/km,460,4,,Limousine,white,automatic,Rolls-royce,15.9,l/100km
295.0,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,CLK 63 AMG,CLK 63 AMG Black Series,"\"Ab MFK\"",schwarz,G,36000,Automat sequentiell,2,Hinterradantrieb,Zuzwil,6209,7,2008,Benzin,369 g/km,507,2,,Coupé,gray met.,null,Mercedes-benz,15.3,l/100km
405.0,Mondial 3.4 T,FERRARI Mondial 3.4 T,MONDIAL,Mondial 3.4 T,"\"Ab MFK\"",braun,null,56500,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3402,5,1992,Benzin,null,286,2,,Coupé,green met.,manual,Ferrari,null,
830.0,Fortwo passion,SMART Fortwo passion,FORTWO,Fortwo passion,"\"Ab MFK\"",schwarz,F,165000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,698,7,2003,Benzin,127 g/km,61,3,,Cabriolet,black met.,automatic,Smart,5.3,l/100km
846.0,200 SX 1.8 16V Turbo,NISSAN 200 SX 1.8 16V Turbo,200 SX,200 SX 1.8 16V Turbo,"\"Ab MFK\"",mehrfarbig,null,162900,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1808,6,1990,Benzin,null,169,3,,Coupé,silver,manual,Nissan,null,
867.0,735i,BMW 735i,735,735i,"\"Ab MFK\"",schwarz,null,33900,Automat sequentiell,5,Hinterradantrieb,Zuzwil,3498,8,1999,Benzin,291 g/km,238,4,,Limousine,silver met.,null,Bmw,12.1,l/100km
1033.0,911 GT3,PORSCHE 911 GT3,911,911 GT3,"\"Ab MFK\"",schwarz,null,77000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,1,2000,Benzin,320 g/km,360,2,,Coupé,silver met.,manual,Porsche,12.9,l/100km
29.0,Therry T22,GIOTTILINE Therry T22,,Therry T22,"\"Ab MFK\"",mehrfarbig,null,200,Schaltgetriebe,4,Vorderradantrieb,Zuzwil,2198,4,2014,Diesel,null,131,0,,Wohnkabine,anthrazit met.,manual,Giottiline,null,
433.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,G,47500,Schaltgetriebe manuell,4,Allrad,Zuzwil,3600,1,2004,Benzin,309 g/km,610,2,,Coupé,green met.,manual,Porsche,12.9,l/100km
730.0,III,ROLLS-ROYCE CORNICHE III,CORNICHE,CORNICHE III,"\"Ab MFK\"",beige,null,47100,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,6749,6,1990,Benzin,null,218,2,,Cabriolet,black met.,null,Rolls-royce,null,
781.0,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",anthrazit,G,45200,Automat,2,Hinterradantrieb,Zuzwil,5439,2,2003,Benzin,340 g/km,500,2,,Cabriolet,black met.,automatic,Mercedes-benz,14.2,l/100km
104.0,RS4 Avant quattro,AUDI RS4 Avant quattro,RS4,RS4 Avant quattro,"\"Ab MFK\"",schwarz,G,57500,Schaltgetriebe manuell,5,Allrad,Zuzwil,2671,7,2001,Benzin,288 g/km,380,5,,Kombi,blue met.,manual,Audi,12.0,l/100km
14.0,Cabriolet 2.8 E,AUDI Cabriolet 2.8 E,Cabriolet,Cabriolet 2.8 E,"\"Ab MFK\"",mehrfarbig,null,120200,Automat,4,Vorderradantrieb,Zuzwil,2771,7,1996,Benzin,254 g/km,174,2,,Cabriolet,anthrazit met.,automatic,Audi,11.4,l/100km
267.0,100/Six BN6 Roadster,AUSTIN-HEALEY 100/Six BN6 Roadster,,100/Six BN6 Roadster,"\"Ab MFK\"",schwarz,null,16900,Schaltgetriebe manuell,2,Hinterradantrieb,Safenwil,2912,1,1959,Benzin,null,130,2,,Cabriolet,gray,manual,Austin-healey,null,
71.0,McLaren Coupé,MERCEDES-BENZ SLR McLaren Coupé,SLR,SLR McLaren Coupé,"\"Ab MFK\"",rot,null,26400,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5439,1,2005,Benzin,null,626,2,,Coupé,blue,null,Mercedes-benz,null,
817.0,GT3 CUP,PORSCHE 911 GT3 CUP,911,911 GT3 CUP,"\"Ab MFK\", \"Tuning\"",null,null,7000,Schaltgetriebe,0,null,Zuzwil,3600,5,2000,Benzin,null,370,2,,Coupé,black met.,manual,Porsche,null,
